id;about;length;visit;season;day;month;year;session;part;date;subject;groups;format;title;speaker
complex_functions(session-17-2)-course-sharif-jafari-fall-1390;;;;;;;;17;2;;;complex_functions-fall90;avi;;
complex_functions(session-21-2)-course-sharif-jafari-fall-1390;;;;;;;;21;2;;;complex_functions-fall90;avi;;
complex_functions(session-4-1)-course-sharif-jafari-fall-1390;;;;;;;;4;1;;root;complex_functions-fall90;avi;;
dynamic_systems(session-12)-course-sharif-razvan-spring-1391;;;;;;;;12;-;;;dynamic_systems-course-sharif-razvan-spring-1391;avi;;
dynamic_systems(session-13)-course-sharif-razvan-spring-1391;;;;;;;;13;-;;;dynamic_systems-course-sharif-razvan-spring-1391;avi;;
dynamic_systems(session-14)-course-sharif-razvan-spring-1391;;;;;;;;14;-;;;dynamic_systems-course-sharif-razvan-spring-1391;avi;;
dynamic_systems(session-15)-course-sharif-razvan-spring-1391;;;;;;;;15;-;;;dynamic_systems-course-sharif-razvan-spring-1391;avi;;
dynamic_systems(session-16)-course-sharif-razvan-spring-1391;;;;;;;;16;-;;;dynamic_systems-course-sharif-razvan-spring-1391;avi;;
dynamic_systems(session-17)-course-sharif-razvan-spring-1391;;;;;;;;17;-;;;dynamic_systems-course-sharif-razvan-spring-1391;avi;;
dynamic_systems(session-18)-course-sharif-razvan-spring-1391;;;;;;;;18;-;;;dynamic_systems-course-sharif-razvan-spring-1391;avi;;
dynamic_systems(session-19)-course-sharif-razvan-spring-1391;;;;;;;;19;-;;;dynamic_systems-course-sharif-razvan-spring-1391;avi;;
dynamic_systems(session-2)-course-sharif-razvan-spring-1391;;;;;;;;2;-;;;dynamic_systems-course-sharif-razvan-spring-1391;avi;;
dynamic_systems(session-2-2)-course-sharif-razvan-fall-1391;;;;;;;;2;2;;;dynamic_systems-fall91;avi;;
dynamic_systems(session-20)-course-sharif-razvan-spring-1391;;;;;;;;20;-;;;dynamic_systems-course-sharif-razvan-spring-1391;avi;;
dynamic_systems(session-21)-course-sharif-razvan-spring-1391;;;;;;;;21;-;;;dynamic_systems-course-sharif-razvan-spring-1391;avi;;
dynamic_systems(session-22)-course-sharif-razvan-spring-1391;;;;;;;;22;-;;;dynamic_systems-course-sharif-razvan-spring-1391;avi;;
dynamic_systems(session-23)-course-sharif-razvan-spring-1391;;;;;;;;23;-;;;dynamic_systems-course-sharif-razvan-spring-1391;avi;;
dynamic_systems(session-24)-course-sharif-razvan-spring-1391;;;;;;;;24;-;;;dynamic_systems-course-sharif-razvan-spring-1391;avi;;
dynamic_systems(session-25)-course-sharif-razvan-spring-1391;;;;;;;;25;-;;;dynamic_systems-course-sharif-razvan-spring-1391;avi;;
dynamic_systems(session-26-1)-course-sharif-razvan-spring-1391;;;;;;;;26;1;;;dynamic_systems-course-sharif-razvan-spring-1391;avi;;
dynamic_systems(session-26-2)-course-sharif-razvan-spring-1391;;;;;;;;26;2;;;dynamic_systems-course-sharif-razvan-spring-1391;avi;;
dynamic_systems(session-26-3)-course-sharif-razvan-spring-1391;;;;;;;;26;3;;;dynamic_systems-course-sharif-razvan-spring-1391;avi;;
dynamic_systems(session-3)-course-sharif-razvan-spring-1391;;;;;;;;3;-;;;dynamic_systems-course-sharif-razvan-spring-1391;avi;;
frontiers_of_mathematics(spectral_zeta_functions_and_scalar_curvature_for_noncommutative_tori)-seminar-sharif-khalkhali-fall-1391;;;;;;;;-;-;;;frontiers_of_mathematics-seminar-sharif-khalkhali-fall-1391;avi;;
frontiers_of_mathematics(stability_and_canonical_metrics_in_kahler_geometry)-seminar-sharif-seyedali-fall-1391;;;;;;;;-;-;;;frontiers_of_mathematics-seminar-sharif-seyedali-fall-1391;avi;;
frontiers_of_mathematics(stochastic_growths_and_random_matrices)-seminar-sharif-rezakhanlou-fall-1391;;;;;;;;-;-;;;frontiers_of_mathematics-seminar-sharif-rezakhanlou-fall-1391;avi;;
frontiers_of_mathematics(supergeometric_generalization_of_projective_spaces)-seminar-sharif-versaie-fall-1391;;;;;;;;-;-;;;frontiers_of_mathematics-seminar-sharif-versaie-fall-1391;avi;;
frontiers_of_mathematics(symplectic_diffusions)-seminar-sharif-rezakhanlou-fall-1391;;;;;;;;-;-;;;frontiers_of_mathematics-seminar-sharif-rezakhanlou-fall-1391;avi;;
frontiers_of_mathematics(the_artin_conjecture_via_p_adic_hilbert_modular_forms)-seminar-sharif-kasaie-fall-1391;;;;;;;;-;-;;;frontiers_of_mathematics-seminar-sharif-kasaie-fall-1391;avi;;
frontiers_of_mathematics(the_history_and_theory_and_practice_of_prime_numbers)-seminar-sharif-takloobighash-fall-1391;;;;;;;;-;-;;;frontiers_of_mathematics-seminar-sharif-takloobighash-fall-1391;avi;;
frontiers_of_mathematics(the_quantum_double_model_as_a_topologically_ordered_phase)-seminar-abolfathbeygi-fall-1391;;;;;;;;-;-;;;frontiers_of_mathematics-seminar-abolfathbeygi-fall-1391;avi;;
frontiers_of_mathematics(the_trotter_property_and_smooth_vectors_of_representations_of_infinite_dimentional_lie_groups)-seminar-sharif-salmasian-fall-1391;;;;;;;;-;-;;;frontiers_of_mathematics-seminar-sharif-salmasian-fall-1391;avi;;
frontiers_of_mathematics(topology_and_dynamics_on_the_boundary_of_two_dimentional_domains)-seminar-sharif-nasiri-fall-1391;;;;;;;;-;-;;;frontiers_of_mathematics-seminar-sharif-nasiri-fall-1391;avi;;
frontiers_of_mathematics(towards_quantifying_decision_making_in_design_of_interior_spaces_in_architecture)-seminar-sharif-asadi-fall-1391;;;;;;;;-;-;;;frontiers_of_mathematics-seminar-sharif-asadi-fall-1391;avi;;
frontiers_of_mathematics(weyls_problem_and_its_quantom_analogue)-seminar-sharif-shaffaf-fall-1391;;;;;;;;-;-;;;frontiers_of_mathematics-seminar-sharif-shaffaf-fall-1391;avi;;
randomized_analysis(session-4)-course-sharif-alishahi-spring-1388;;;;;;;;4;-;;;randomized_analysis-spring88;avi;;
randomized_analysis(session-5)-course-sharif-alishahi-spring-1388;;;;;;;;5;-;;;randomized_analysis-spring88;avi;;
randomized_analysis(session-6)-course-sharif-alishahi-spring-1388;;;;;;;;6;-;;;randomized_analysis-spring88;avi;;
randomized_analysis(session-7)-course-sharif-alishahi-spring-1388;;;;;;;;7;-;;;randomized_analysis-spring88;avi;;
randomized_analysis(session-8)-course-sharif-alishahi-spring-1388;;;;;;;;8;-;;;randomized_analysis-spring88;avi;;
randomized_analysis(session-9)-course-sharif-alishahi-spring-1388;;;;;;;;9;-;;;randomized_analysis-spring88;avi;;
random_matrix(session-1)-course-sharif-alishahi-spring-1392;;;;;;;;1;-;;;random_matrix-spring92;avi;;
random_matrix(session-10)-course-sharif-alishahi-spring-1392;;;;;;;;10;-;;root;random_matrix-spring92;avi;;
random_matrix(session-11)-course-sharif-alishahi-spring-1392;;;;;;;;11;-;;;random_matrix-spring92;avi;;
random_matrix(session-12)-course-sharif-alishahi-spring-1392;;;;;;;;12;-;;;random_matrix-spring92;avi;;
random_matrix(session-13)-course-sharif-alishahi-spring-1392;;;;;;;;13;-;;;random_matrix-spring92;avi;;
random_matrix(session-14)-course-sharif-alishahi-spring-1392;;;;;;;;14;-;;;random_matrix-spring92;avi;;
random_matrix(session-15)-course-sharif-alishahi-spring-1392;;;;;;;;15;-;;;random_matrix-spring92;avi;;
random_matrix(session-16)-course-sharif-alishahi-spring-1392;;;;;;;;16;-;;;random_matrix-spring92;avi;;
random_matrix(session-17)-course-sharif-alishahi-spring-1392;;;;;;;;17;-;;;random_matrix-spring92;avi;;
random_matrix(session-18)-course-sharif-alishahi-spring-1392;;;;;;;;18;-;;;random_matrix-spring92;avi;;
random_matrix(session-19)-course-sharif-alishahi-spring-1392;;;;;;;;19;-;;;random_matrix-spring92;avi;;
random_matrix(session-2)-course-sharif-alishahi-spring-1392;;;;;;;;2;-;;;random_matrix-spring92;avi;;
randomized_analysis(session-10)-course-sharif-alishahi-spring-1388;;;;;;;;10;-;;;randomized_analysis-spring88;avi;;
randomized_analysis(session-11)-course-sharif-alishahi-spring-1388;;;;;;;;11;-;;;randomized_analysis-spring88;avi;;
randomized_analysis(session-12)-course-sharif-alishahi-spring-1388;;;;;;;;12;-;;;randomized_analysis-spring88;avi;;
randomized_analysis(session-13)-course-sharif-alishahi-spring-1388;;;;;;;;13;-;;;randomized_analysis-spring88;avi;;
randomized_analysis(session-14)-course-sharif-alishahi-spring-1388;;;;;;;;14;-;;;randomized_analysis-spring88;avi;;
randomized_analysis(session-15)-course-sharif-alishahi-spring-1388;;;;;;;;15;-;;;randomized_analysis-spring88;avi;;
randomized_analysis(session-16)-course-sharif-alishahi-spring-1388;;;;;;;;16;-;;;randomized_analysis-spring88;avi;;
randomized_analysis(session-17)-course-sharif-alishahi-spring-1388;;;;;;;;17;-;;;randomized_analysis-spring88;avi;;
randomized_analysis(session-18)-course-sharif-alishahi-spring-1388;;;;;;;;18;-;;;randomized_analysis-spring88;avi;;
randomized_analysis(session-2)-course-sharif-alishahi-spring-1388;;;;;;;;2;-;;;randomized_analysis-spring88;avi;;
majalle_shafahi_02(aban)(editors_speech_and_geometry_of_banach_spaces)-seminar-sharif-gharakhani-fall-1391;;;;;;;;-;-;;;oral_journal(editors_speech_and_geometry_of_banach_spaces)-seminar-sharif-gharakhani-fall-1391,speech;avi;;
majalle_shafahi_02(aban)(panel_discussion_we_and_research)-seminar-sharif-teachers-fall-1391;;;;;;;;-;-;;;oral_journal(panel_discussion_we_and_research)-seminar-sharif-teachers-fall-1391,speech;avi;;
majalle_shafahi_02(aban)(scissors_congruency)-seminar-sharif-jafari-fall-1391;;;;;;;;-;-;;;oral_journal(scissors_congruency)-seminar-sharif-jafari-fall-1391,speech;avi;;
algebra_1(session-4)-course-sharif-shahshahani-spring-1391;;;;;;;;4;-;;;algebra_1-spring91;avi;;
algebra_1(session-5)-course-sharif-shahshahani-spring-1391;;;;;;;;5;-;;;algebra_1-spring91;avi;;
algebra_1(session-6)-course-sharif-shahshahani-spring-1391;;;;;;;;6;-;;;algebra_1-spring91;avi;;
algebra_1(session-7)-course-sharif-shahshahani-spring-1391;;;;;;;;7;-;;;algebra_1-spring91;avi;;
algebra_1(session-8)-course-sharif-shahshahani-spring-1391;;;;;;;;8;-;;;algebra_1-spring91;avi;;
algebra_1(session-9)-course-sharif-shahshahani-spring-1391;;;;;;;;9;-;;;algebra_1-spring91;avi;;
algebra_2(session-1)-course-sharif-jafari-spring-1392;;;;;;;;1;-;;;algebra_2-spring92;avi;;
algebra_2(session-10-1)-course-sharif-jafari-spring-1392;;;;;;;;10;1;;;algebra_2-spring92;avi;;
algebra_2(session-10-2)-course-sharif-jafari-spring-1392;;;;;;;;10;2;;;algebra_2-spring92;avi;;
algebraic_geometry_1(session-17-1)-course-sharif-jafari-spring-1392;;;;;;;;17;1;;;algebraic_geometry_1-spring92;avi;;
algebraic_geometry_1(session-17-2)-course-sharif-jafari-spring-1392;;;;;;;;17;2;;;algebraic_geometry_1-spring92;avi;;
algebraic_geometry_1(session-17-3)-course-sharif-jafari-spring-1392;;;;;;;;17;3;;;algebraic_geometry_1-spring92;avi;;
algebraic_geometry_1(session-19-1)-course-sharif-jafari-spring-1392;;;;;;;;19;1;;;algebraic_geometry_1-spring92;avi;;
algebraic_geometry_1(session-19-2)-course-sharif-jafari-spring-1392;;;;;;;;19;2;;;algebraic_geometry_1-spring92;avi;;
algebra_2(session-20)-course-sharif-jafari-spring-1392;;;;;;;;20;-;;;algebra_2-spring92;avi;;
a_geometric_view_to_algebraic_number_theory_2(session-20)-course-sharif-rastegar-spring-1392;;;;;;;;20;-;;;a_geometric_view_to_algebraic_number_theory_2-spring92;avi;;
a_geometric_view_to_algebraic_number_theory_2(session-21)-course-sharif-rastegar-spring-1392;;;;;;;;21;-;;root;a_geometric_view_to_algebraic_number_theory_2-spring92;avi;;
calculus_2(session-25)-course-sharif-moghaddasi-spring-1392;;;;;;;;25;-;;root;calculus_2-spring92;avi;;
calculus_2(session-26)-course-sharif-moghaddasi-spring-1392;;;;;;;;26;-;;;calculus_2-spring92;avi;;
algebraic_topology_1(session-15-1)-course-rastegar-spring-1392;;;;;;;;15;1;;;algebraic_topology_1-spring92;avi;;
algebraic_topology_1(session-15-2)-course-rastegar-spring-1392;;;;;;;;15;2;;;algebraic_topology_1-spring92;avi;;
algebra_2(session-17-1)-course-sharif-jafari-spring-1392;;;;;;;;17;1;;;algebra_2-spring92;avi;;
algebra_2(session-17-2)-course-sharif-jafari-spring-1392;;;;;;;;17;2;;;algebra_2-spring92;avi;;
algebra_2(session-17-3)-course-sharif-jafari-spring-1392;;;;;;;;17;3;;;algebra_2-spring92;avi;;
algebra_2(session-19-1)-course-sharif-jafari-spring-1392;;;;;;;;19;1;;;algebra_2-spring92;avi;;
algebraic_geometry_1(session-20)-course-sharif-jafari-spring-1392;;;;;;;;20;-;;;algebraic_geometry_1-spring92;avi;;
algebra_2(session-19-2)-course-sharif-jafari-spring-1392;;;;;;;;19;2;;;algebra_2-spring92;avi;;
combinatorics(session-17)-course-sharif-mahmoodian-spring-1392;;;;;;;;17;-;;;combinatorics-course-sharif-mahmoodian-spring-1392;avi;;
littlewood_offord_theorem_and_invertibility_of_random_matrices-seminar-alishahi-spring-1392;;;;;;;;-;-;;;speech;avi;;
mathematical_analysis_1(session-30)-course-sharif-alishahi-spring-1392;;;;;;;;30;-;;;mathematical_analysis_1-spring92;avi;;
mathematical_analysis_1(session-31)-course-sharif-alishahi-spring-1392;;;;;;;;31;-;;;mathematical_analysis_1-spring92;avi;;
on_higher_cheeger_inequalities_a_computational_approach-seminar-daneshgar-spring-1392;;;;;;;;-;-;;;speech;avi;;
partial_differential_equations(session-22)-course-sharif-fotouhi-spring-1392;;;;;;;;22;-;;;partial_differential_equations-spring92;avi;;
ta_class_calculus_2(session-10)-ta-sharif-moghaddasi-spring-1392;;;;;;;;10;-;;;ta_class_calculus_2-ta-sharif-moghaddasi-spring-1392;avi;;
ta_class_calculus_2(session-11)-ta-sharif-moghaddasi-spring-1392;;;;;;;;11;-;;;ta_class_calculus_2-ta-sharif-moghaddasi-spring-1392;avi;;
ta_class_calculus_2(session-12)-ta-sharif-moghaddasi-spring-1392;;;;;;;;12;-;;;ta_class_calculus_2-ta-sharif-moghaddasi-spring-1392;avi;;
ta_class_calculus_2(session-13)-ta-sharif-moghaddasi-spring-1392;;;;;;;;13;-;;root;ta_class_calculus_2-ta-sharif-moghaddasi-spring-1392;avi;;
ta_class_calculus_2(session-14)-ta-sharif-moghaddasi-spring-1392;;;;;;;;14;-;;;ta_class_calculus_2-ta-sharif-moghaddasi-spring-1392;avi;;
ta_class_calculus_2(session-15)-ta-sharif-moghaddasi-spring-1392;;;;;;;;15;-;;;ta_class_calculus_2-ta-sharif-moghaddasi-spring-1392;avi;;
ta_class_calculus_2(session-16)-ta-sharif-moghaddasi-spring-1392;;;;;;;;16;-;;;ta_class_calculus_2-ta-sharif-moghaddasi-spring-1392;avi;;
ta_class_calculus_2(session-17)-ta-sharif-moghaddasi-spring-1392;;;;;;;;17;-;;;ta_class_calculus_2-ta-sharif-moghaddasi-spring-1392;avi;;
ta_class_calculus_2(session-18)-ta-sharif-moghaddasi-spring-1392;;;;;;;;18;-;;;ta_class_calculus_2-ta-sharif-moghaddasi-spring-1392;avi;;
ta_class_calculus_2(session-19)-ta-sharif-moghaddasi-spring-1392;;;;;;;;19;-;;;ta_class_calculus_2-ta-sharif-moghaddasi-spring-1392;avi;;
ta_class_calculus_2(session-3)-ta-sharif-moghaddasi-spring-1392;;;;;;;;3;-;;;ta_class_calculus_2-ta-sharif-moghaddasi-spring-1392;avi;;
ta_class_calculus_2(session-5)-ta-sharif-moghaddasi-spring-1392;;;;;;;;5;-;;;ta_class_calculus_2-ta-sharif-moghaddasi-spring-1392;avi;;
ta_class_calculus_2(session-7)-ta-sharif-moghaddasi-spring-1392;;;;;;;;7;-;;;ta_class_calculus_2-ta-sharif-moghaddasi-spring-1392;avi;;
ta_class_calculus_2(session-8-1)-ta-sharif-moghaddasi-spring-1392;;;;;;;;8;1;;;ta_class_calculus_2-ta-sharif-moghaddasi-spring-1392;avi;;
ta_class_calculus_2(session-8-2)-ta-sharif-moghaddasi-spring-1392;;;;;;;;8;2;;;ta_class_calculus_2-ta-sharif-moghaddasi-spring-1392;avi;;
ta_class_calculus_2(session-8-3)-ta-sharif-moghaddasi-spring-1392;;;;;;;;8;3;;;ta_class_calculus_2-ta-sharif-moghaddasi-spring-1392;avi;;
ta_class_calculus_2(session-9)-ta-sharif-moghaddasi-spring-1392;;;;;;;;9;-;;;ta_class_calculus_2-ta-sharif-moghaddasi-spring-1392;avi;;
discrete_mathematics(session-10)-course-sharif-mirsadeghi-spring-1392;;;;;;;;10;-;;;discrete_mathematics-spring92;m4v;;
discrete_mathematics(session-11)-course-sharif-mirsadeghi-spring-1392;;;;;;;;11;-;;;discrete_mathematics-spring92;m4v;;
discrete_mathematics(session-12)-course-sharif-mirsadeghi-spring-1392;;;;;;;;12;-;;;discrete_mathematics-spring92;m4v;;
discrete_mathematics(session-13)-course-sharif-mirsadeghi-spring-1392;;;;;;;;13;-;;;discrete_mathematics-spring92;m4v;;
discrete_mathematics(session-5)-course-sharif-mirsadeghi-spring-1392;;;;;;;;5;-;;root;discrete_mathematics-spring92;m4v;;
discrete_mathematics(session-6)-course-sharif-mirsadeghi-spring-1392;;;;;;;;6;-;;;discrete_mathematics-spring92;m4v;;
discrete_mathematics(session-7)-course-sharif-mirsadeghi-spring-1392;;;;;;;;7;-;;;discrete_mathematics-spring92;m4v;;
discrete_mathematics(session-8)-course-sharif-mirsadeghi-spring-1392;;;;;;;;8;-;;;discrete_mathematics-spring92;m4v;;
discrete_mathematics(session-9)-course-sharif-mirsadeghi-spring-1392;;;;;;;;9;-;;;discrete_mathematics-spring92;m4v;;
engineering_mathematics(session-1)-course-sharif-mirsadeghi-spring-1392;;;;;;;;1;-;;;engineering_mathematics-spring92;m4v;;
engineering_mathematics(session-10)-course-sharif-mirsadeghi-spring-1392;;;;;;;;10;-;;;engineering_mathematics-spring92;m4v;;
engineering_mathematics(session-11)-course-sharif-mirsadeghi-spring-1392;;;;;;;;11;-;;;engineering_mathematics-spring92;m4v;;
discrete_mathematics(session-20)-course-sharif-mirsadeghi-spring-1392;;;;;;;;20;-;;;discrete_mathematics-spring92;m4v;;
discrete_mathematics(session-21)-course-sharif-mirsadeghi-spring-1392;;;;;;;;21;-;;;discrete_mathematics-spring92;m4v;;
discrete_mathematics(session-22)-course-sharif-mirsadeghi-spring-1392;;;;;;;;22;-;;;discrete_mathematics-spring92;m4v;;
discrete_mathematics(session-23)-course-sharif-mirsadeghi-spring-1392;;;;;;;;23;-;;;discrete_mathematics-spring92;m4v;;
discrete_mathematics(session-14)-course-sharif-mirsadeghi-spring-1392;;;;;;;;14;-;;;discrete_mathematics-spring92;m4v;;
discrete_mathematics(session-2)-course-sharif-mirsadeghi-spring-1392;;;;;;;;2;-;;;discrete_mathematics-spring92;m4v;;
discrete_mathematics(session-24)-course-sharif-mirsadeghi-spring-1392;;;;;;;;24;-;;;discrete_mathematics-spring92;m4v;;
discrete_mathematics(session-4-2)-course-sharif-mirsadeghi-spring-1392;;;;;;;;4;2;;;discrete_mathematics-spring92;m4v;;
engineering_mathematics(session-13)-course-sharif-mirsadeghi-spring-1392;;;;;;;;13;-;;;engineering_mathematics-spring92;m4v;;
engineering_mathematics(session-18)-course-sharif-mirsadeghi-spring-1392;;;;;;;;18;-;;;engineering_mathematics-spring92;m4v;;
engineering_mathematics(session-21)-course-sharif-mirsadeghi-spring-1392;;;;;;;;21;-;;;engineering_mathematics-spring92;m4v;;
engineering_mathematics(session-3)-course-sharif-mirsadeghi-spring-1392;;;;;;;;3;-;;;engineering_mathematics-spring92;m4v;;
discrete_mathematics(session-15)-course-sharif-mirsadeghi-spring-1392;;;;;;;;15;-;;root;discrete_mathematics-spring92;m4v;;
discrete_mathematics(session-16)-course-sharif-mirsadeghi-spring-1392;;;;;;;;16;-;;;discrete_mathematics-spring92;m4v;;
discrete_mathematics(session-17)-course-sharif-mirsadeghi-spring-1392;;;;;;;;17;-;;;discrete_mathematics-spring92;m4v;;
discrete_mathematics(session-18)-course-sharif-mirsadeghi-spring-1392;;;;;;;;18;-;;;discrete_mathematics-spring92;m4v;;
discrete_mathematics(session-19)-course-sharif-mirsadeghi-spring-1392;;;;;;;;19;-;;;discrete_mathematics-spring92;m4v;;
engineering_mathematics(session-14)-course-sharif-mirsadeghi-spring-1392;;;;;;;;14;-;;;engineering_mathematics-spring92;m4v;;
engineering_mathematics(session-15)-course-sharif-mirsadeghi-spring-1392;;;;;;;;15;-;;;engineering_mathematics-spring92;m4v;;
engineering_mathematics(session-16)-course-sharif-mirsadeghi-spring-1392;;;;;;;;16;-;;;engineering_mathematics-spring92;m4v;;
engineering_mathematics(session-17)-course-sharif-mirsadeghi-spring-1392;;;;;;;;17;-;;;engineering_mathematics-spring92;m4v;;
engineering_mathematics(session-22)-course-sharif-mirsadeghi-spring-1392;;;;;;;;22;-;;;engineering_mathematics-spring92;m4v;;
engineering_mathematics(session-23)-course-sharif-mirsadeghi-spring-1392;;;;;;;;23;-;;;engineering_mathematics-spring92;m4v;;
engineering_mathematics(session-24)-course-sharif-mirsadeghi-spring-1392;;;;;;;;24;-;;;engineering_mathematics-spring92;m4v;;
